DimItemDWK,ItemID,ItemName,ItemDescription,SKU,ItemType,ItemCost,ItemPrice,IsCurrent,DeletedRecordFlag,DWStartDate,DWEndDate
4107,2996,Sub Component 1,,80095301396,Inventory Item,10,,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4126,2974,Rant Ski Helmet-WT-L/XL,,12345029744,Inventory Item,10.73,64.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4137,3285,Miler Dri-Fit L/S UV T-Shirt-GN-M,,12345032855,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4138,2991,Men's Power Stretch Glove-BK,,12345029911,Inventory Item,19.99,28.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4165,1176,Trango S Evo Women's-CB-9,,80095301423,Inventory Item,400,579.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4178,2938,Tephra Beanie-W-BG,,12345029388,Inventory Item,19.99,28.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4179,2939,Tephra Beanie-W-BK,,12345029399,Inventory Item,19.99,28.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4189,3088,Ghost Whisperer Thermal Jacket-W-BK-S,,12345030888,Inventory Item,13.40289006,174.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4190,3089,Ghost Whisperer Thermal Jacket-W-BK-M,,12345030899,Inventory Item,13.40289006,174.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4191,3090,Ghost Whisperer Thermal Jacket-W-BK-L,,12345030900,Inventory Item,13.40289006,174.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4192,3091,Ghost Whisperer Thermal Jacket-W-BK-XL,,12345030911,Inventory Item,13.40289006,174.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4195,1060,Rendezvous Hoodie-B-M,,80095301366,Inventory Item,125,1159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4200,1128,Coleman Sundome Tent 2P-GRN,,80095301319,Inventory Item,50,69,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4213,3269,Miler Dri-Fit L/S UV T-Shirt-BK-S,,12345032699,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4220,3064,Women's Rival Pro Ski Helmet,,80095301310,Inventory Item,80.99,129.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4248,2962,Alpine Vest Pack-BK,,12345029622,Inventory Item,35.94448415,125.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4249,2963,Alpine Vest Pack-OG,,12345029633,Inventory Item,35.94448415,125.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4250,1174,Trango S Evo Women's-CB-7,,80095301421,Inventory Item,400,579.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4274,3318,Women's Rival Pro Ski Helmet-RD-L/XL,,80095301310,Inventory Item,80.99,129.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4283,128,"4-Drawer 30"" Lateral File Cabinet Steel - Black",,80095301465,Inventory Item,129.99,399,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4284,629,Staedtler® Mars Vinyl Eraser Blue,,80095301311,Inventory Item,0.99,1.98,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4318,1098,Old Faithful Sweater-RK-XL,,80095301309,Inventory Item,100,149.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4322,504,4412D+ Display Phone,,80095301428,Inventory Item,254.74,325,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4326,1122,Hestra Windstopper Bike Glove-B-6,,80095301365,Inventory Item,50,90,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4327,851,Matt: White,,80095301465,Inventory Item,0.5,2,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4331,1021,Lodge Jacket-T-XL,,80095301280,Inventory Item,200,254.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4332,1022,Lodge Jacket-L-S,,80095301280,Inventory Item,200,254.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4338,3270,Miler Dri-Fit L/S UV T-Shirt-BK-M,,12345032700,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4348,996,Oxbow Shirt-A-S,,80095301313,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4349,843,Frame: White,,80095301432,Inventory Item,1,4,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4367,981,Oxbow Shirt-C-S,,80095301323,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4391,3172,Trekkin Thermal L/S Shirt-W-WT-XS,,12345031722,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4392,3173,Trekkin Thermal L/S Shirt-W-WT-S,,12345031733,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4393,3174,Trekkin Thermal L/S Shirt-W-WT-M,,12345031744,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4394,3315,Women's Rival Pro Ski Helmet-GY-L/XL,,80095301310,Inventory Item,80.99,129.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4395,3316,Women's Rival Pro Ski Helmet-RD-S,,80095301310,Inventory Item,80.99,129.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4396,3317,Women's Rival Pro Ski Helmet-RD-M,,80095301310,Inventory Item,80.99,129.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4428,618,Hatton Large Desk-B-C,,80095301285,Inventory Item,612.98,899.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4432,1085,Old Faithful Sweater-C-L,,80095301294,Inventory Item,100,149.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4433,1059,Rendezvous Hoodie-B-S,,80095301367,Inventory Item,125,1159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4504,3226,Boys' Illusion Ski Helmet-OG-L/XL,,12345032266,Inventory Item,10.73,89.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4505,3227,Boys' Illusion Ski Helmet-WT-XS,,12345032277,Inventory Item,10.73,89.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4506,3228,Boys' Illusion Ski Helmet-WT-S,,12345032288,Inventory Item,10.73,89.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4514,3255,Strickland L/S Shirt-M-BN-L,,12345032555,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4515,3256,Strickland L/S Shirt-M-BN-XL,,12345032566,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4516,3257,Strickland L/S Shirt-M-BN-XXL,,12345032577,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4523,3204,Trekkin Flannel L/S Shirt-M-GN-XXL,,12345032044,Inventory Item,39.99,49.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4524,3205,Trekkin Flannel L/S Shirt-M-GY-S,,12345032055,Inventory Item,39.99,49.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4525,3206,Trekkin Flannel L/S Shirt-M-GY-M,,12345032066,Inventory Item,39.99,49.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4534,491,Polaroid 3.2 Megapixel Digital,,80095301347,Inventory Item,75.25,99.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4539,3251,Strickland L/S Shirt-M-BK-XL,,12345032511,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4600,3279,Miler Dri-Fit L/S UV T-Shirt-BN-S,,12345032799,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4601,3280,Miler Dri-Fit L/S UV T-Shirt-BN-M,,12345032800,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4602,3281,Miler Dri-Fit L/S UV T-Shirt-BN-L,,12345032811,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4606,503,4406D+ Display Phone,,80095301427,Inventory Item,112.28,230,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4621,1138,Deluxe Backpack -13_BLUE,,80095301324,Inventory Item,100,134.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4630,1033,Peaks Flannel Shirt-C-L,,80095301351,Inventory Item,89.95,99.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4635,3207,Trekkin Flannel L/S Shirt-M-GY-L,,12345032077,Inventory Item,39.99,49.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4636,3208,Trekkin Flannel L/S Shirt-M-GY-XL,,12345032088,Inventory Item,39.99,49.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4652,3252,Strickland L/S Shirt-M-BK-XXL,,12345032522,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4653,3253,Strickland L/S Shirt-M-BN-S,,12345032533,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4657,1053,Rendezvous Hoodie-S-XXL,,80095301379,Inventory Item,125,1159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4659,1002,Oxbow Shirt-L-M,,80095301332,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4671,2927,Geisha Vest-W-BN-XL,,12345029277,Inventory Item,63.99,79.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4701,1017,Lodge Jacket,,80095301280,Inventory Item,200,254.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4704,3273,Miler Dri-Fit L/S UV T-Shirt-BK-XXL,,12345032733,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4705,3274,Miler Dri-Fit L/S UV T-Shirt-BE-S,,12345032744,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4709,3282,Miler Dri-Fit L/S UV T-Shirt-BN-XL,,12345032822,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4710,3283,Miler Dri-Fit L/S UV T-Shirt-BN-XXL,,12345032833,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4714,1090,Old Faithful Sweater-CB-XL,,80095301301,Inventory Item,100,149.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4716,1091,Old Faithful Sweater-GR-S,,80095301304,Inventory Item,100,149.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4761,975,Oxbow Shirt,,80095301310,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4774,3236,Alto Zip Shirt-M-BK-XXL,,12345032366,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4775,3237,Alto Zip Shirt-M-BN-S,,12345032377,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4776,3238,Alto Zip Shirt-M-BN-M,,12345032388,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4779,680,Sub Component 2,,80095301397,Inventory Item,12,,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4781,861,Hanging Set: Regular,,80095301437,Inventory Item,2,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4782,862,Hanging Set: Strong,,80095301438,Inventory Item,3,12,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4785,624,Hatton Large Desk-M-C,,80095301291,Inventory Item,612.98,879.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4798,3278,Miler Dri-Fit L/S UV T-Shirt-BE-XXL,,12345032788,Inventory Item,33.6,42,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4800,983,Oxbow Shirt-C-L,,80095301321,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4820,989,Oxbow Shirt-CB-XL,,80095301329,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4828,991,Oxbow Shirt-S-S,,80095301338,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4842,1005,Oxbow Shirt-L-XXL,,80095301335,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4844,3713,Liberty Bottleworks – Sweet – 24oz,,12341245565,Inventory Item,15.99,23.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4847,3254,Strickland L/S Shirt-M-BN-M,,12345032544,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4853,988,Oxbow Shirt-CB-L,,80095301326,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4854,60,Desk Telephone,,80095301434,Inventory Item,29.11,29.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4865,549,"Wolfe File Trays, Stacking - Smoke",,80095301315,Inventory Item,1.49,2.58,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4872,3241,Alto Zip Shirt-M-BN-XXL,,12345032411,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4873,3242,Alto Zip Shirt-M-GY-S,,12345032422,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4874,1179,Olympus Mons Evo Men's-Y-11,,80095301410,Inventory Item,300,519.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4877,1046,Rendezvous Hoodie-CB-L,,80095301370,Inventory Item,125,1159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4883,3213,Trekkin Flannel L/S Shirt-M-RD-XL,,12345032133,Inventory Item,39.99,49.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4884,3214,Trekkin Flannel L/S Shirt-M-RD-XXL,,12345032144,Inventory Item,39.99,49.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4892,361,NicoDerm CQ Patch,,80095301457,Inventory Item,3.89,12.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4893,61,Telephone Headset,,80095301437,Inventory Item,14.54,17.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4906,1009,Oxbow Shirt-B-XL,,80095301319,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4930,1044,Rendezvous Hoodie-CB-S,,80095301372,Inventory Item,125,1159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4932,394,Downhill Bike - Sunday Team,,80095301356,Inventory Item,150,310,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4939,1042,Peaks Flannel Shirt-B-XL,,80095301350,Inventory Item,89.95,99.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4940,513,Kenwood TMV708A,,80095301400,Inventory Item,1613.17,275.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4949,3185,Trekkin Flannel L/S Shirt-W-BY-S,,12345031855,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4951,3715,Liberty Bottleworks – Courtship - 24oz,,12341245565,Inventory Item,15.99,23.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4952,3152,Trekkin Thermal L/S Shirt-W-BE-XS,,12345031522,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4953,3153,Trekkin Thermal L/S Shirt-W-BE-S,,12345031533,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4967,401,Mountain Bike - MKIII Expert,,80095301369,Inventory Item,180,359,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4973,619,Hatton Large Desk-B-P,,80095301286,Inventory Item,612.98,899.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4985,3165,Trekkin Thermal L/S Shirt-W-GN-L,,12345031655,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4986,3166,Trekkin Thermal L/S Shirt-W-GN-XL,,12345031666,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4987,3167,Trekkin Thermal L/S Shirt-W-RD-XS,,12345031677,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4988,3168,Trekkin Thermal L/S Shirt-W-RD-S,,12345031688,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4989,3169,Trekkin Thermal L/S Shirt-W-RD-M,,12345031699,Inventory Item,45.59,56.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4994,650,Canon Digital Rebel 8.5 Megapixel-B,,80095301338,Inventory Item,300,499,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4995,1043,Rendezvous Hoodie,,80095301359,Inventory Item,125,1159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5011,3114,Thermostatic Jacket-W-WT-XS,,12345031144,Inventory Item,32.81,160.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5012,3115,Thermostatic Jacket-W-WT-S,,12345031155,Inventory Item,32.81,160.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5013,3116,Thermostatic Jacket-W-WT-M,,12345031166,Inventory Item,32.81,160.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5024,1012,Olympus Mons Evo Men's-Y-8,,80095301411,Inventory Item,300,490.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5052,1116,ATM_BLUE_Chetler - 181cm,,80095301382,Inventory Item,700,799,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5089,1036,Peaks Flannel Shirt-S-M,,80095301356,Inventory Item,89.95,99.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5090,1082,Old Faithful Sweater,,80095301293,Inventory Item,100,149.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5095,129,2-Drawer Lateral File Cabinet Steel - White,,80095301463,Inventory Item,189.99,323.5,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5104,957,Chloroform,,80095301400,Inventory Item,100,100,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5105,2979,Tablet Backpack-BE,,12345029799,Inventory Item,39.20772575,137.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5106,2980,Tablet Backpack-GY,,12345029800,Inventory Item,39.20772575,137.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5110,3309,Women's Rival Pro Ski Helmet-BK-L/XL,,80095301310,Inventory Item,80.99,129.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5126,3132,Mountain Man Jacket-M-RD-L,,12345031322,Inventory Item,128.79,160.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5127,3133,Mountain Man Jacket-M-RD-XL,,12345031333,Inventory Item,128.79,160.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5128,3134,Mountain Man Jacket-M-RD-XXL,,12345031344,Inventory Item,128.79,160.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5173,141,Western Digital 750GB Hard Drive,,80095301443,Inventory Item,203.79,179,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5216,3216,Boys' Illusion Ski Helmet-BK-S,,12345032166,Inventory Item,10.73,89.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5217,3217,Boys' Illusion Ski Helmet-BK-M,,12345032177,Inventory Item,10.73,89.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5218,3218,Boys' Illusion Ski Helmet-BK-L/XL,,12345032188,Inventory Item,10.73,89.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5219,3219,Boys' Illusion Ski Helmet-BE-XS,,12345032199,Inventory Item,10.73,89.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5279,3232,Alto Zip Shirt-M-BK-S,,12345032322,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5289,1030,Peaks Flannel Shirt,,80095301346,Inventory Item,89.95,99.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5290,1031,Peaks Flannel Shirt-C-S,,80095301353,Inventory Item,89.95,99.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5302,1048,Rendezvous Hoodie-CB-XXL,,80095301374,Inventory Item,125,1159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5303,395,Freeride Bike - Yakuza Kumicho,,80095301361,Inventory Item,120,249,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5323,386,All-In-One Telephony Motherboard,,80095301440,Inventory Item,58.22,78,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5324,561,HP 15 Ink Cartridge - Black,,80095301448,Inventory Item,18.99,24.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5326,3048,Diversion Ski Helmet-BK-S,,12345030488,Inventory Item,10.73,159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5327,3049,Diversion Ski Helmet-BK-M,,12345030499,Inventory Item,10.73,159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5328,3050,Diversion Ski Helmet-BK-L/XL,,12345030500,Inventory Item,10.73,159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5329,3051,Diversion Ski Helmet-GY-S,,12345030511,Inventory Item,10.73,159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5330,3052,Diversion Ski Helmet-GY-M,,12345030522,Inventory Item,10.73,159.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5337,645,Panasonic KX-TG4500,,80095301436,Inventory Item,291.12,419.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5338,2972,Rant Ski Helmet-WT-S,,12345029722,Inventory Item,10.73,64.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5347,2970,Rant Ski Helmet-GN-M,,12345029700,Inventory Item,10.73,64.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5374,978,Oxbow Shirt-T-L,,80095301341,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5385,3233,Alto Zip Shirt-M-BK-M,,12345032333,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5386,3234,Alto Zip Shirt-M-BK-L,,12345032344,Inventory Item,36.79,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5395,858,Glass: Conservation,,80095301433,Inventory Item,3,12,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5396,1140,Deluxe Backpack -17_BLCK,,80095301329,Inventory Item,100,144.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5410,548,Wolfe File Folders - 5 Colors,,80095301314,Inventory Item,9.8,12.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5419,2971,Rant Ski Helmet-GN-L/XL,,12345029711,Inventory Item,10.73,64.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5500,953,Samsung Galaxy Note,,8.80607E+12,Inventory Item,203.79,250,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5501,1095,Old Faithful Sweater-RK-S,,80095301308,Inventory Item,100,149.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5503,1027,Lodge Jacket-B-M,,80095301280,Inventory Item,200,254.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5505,977,Oxbow Shirt-T-M,,80095301342,Inventory Item,25,55,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5559,968,Canon EOS 5D Mark III,,80095301341,Inventory Item,3499,999,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5560,652,Canon Digital Rebel 8.5 Megapixel-W,,80095301340,Inventory Item,300,599,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5604,3258,Strickland L/S Shirt-M-GY-S,,12345032588,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5605,3259,Strickland L/S Shirt-M-GY-M,,12345032599,Inventory Item,50.39,62.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
68,2168,GOGGLES,,80095301355,Inventory Item,,,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
95,1382,Lexmark 150XL Return Program High Yield Ink Cartridge-Black,,12345084799,Inventory Item,,35.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
113,127,Mobile Station Desk Steel/Wood - Beach,,80095301293,Inventory Item,,299.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
239,697,Running Hat,,80095301372,Inventory Item,,20,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
240,1314,InFocus IN5504L Multimedia Projector,,12345085111,Inventory Item,,999.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
251,696,DVD Player,,80095301405,Inventory Item,,40,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
272,1327,Mustek S400 Sheetfed Scanner,,12345084988,Inventory Item,,170.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
302,1384,Premium Compatibles HP CE264X 646X HI-Yield laser Toner Cart,,12345084177,Inventory Item,,260.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
306,1065,Women's Americana Jacket-GR-S,,80095301383,Inventory Item,,164.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
319,1496,Fellowes I-Spire Series Keyboard Wrist Rocker - Gray,,12345085522,Inventory Item,,39.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
321,100,OFFICE FURNITURE,,80095301461,Inventory Item,,,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
322,1403,"Lenovo ThinkPad T410 2518C5U 14.1"" LED Notebook - Intel - Co",,12345084044,Inventory Item,,1899.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
337,833,Google Chromebook,,8.87276E+11,Inventory Item,,299,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
412,1362,"Planar PT2285PW 21.5"" LCD Touchscreen Monitor - 5 ms",,12345085311,Inventory Item,,559.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
413,1364,Aurora Earthview Premier D-Ring Binder,,12345084755,Inventory Item,,10.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
464,1367,Avery TouchGuard Ring Binder,,12345084777,Inventory Item,,11.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
535,1395,3M GPFMA13 Gold Laptop privacy filter for MacBook Air,,12345083600,Inventory Item,,45.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
536,1397,3M PF19.0W Privacy Filter for Widescreen Desktop LCDs,,12345083577,Inventory Item,,158.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
558,1493,Fellowes Gliding Palm Support w/ Microban - TAA - Blue,,12345085522,Inventory Item,,15.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
565,1076,Women's Americana Jacket-RK-M,,80095301392,Inventory Item,,164.95,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
572,1497,Fellowes I-Spire Series Keyboard Wrist Rocker - White,,12345085522,Inventory Item,,39.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
668,722,Hinge,,80095301440,Inventory Item,,,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
687,1495,Fellowes Premium Height Adjustable Mouse Pad - Blue,,12345085522,Inventory Item,,39.99,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
